,FundCode,Sim1,name,type,Sim2
6445,90016,DCXFZTHH,大成消费主题混合,混合型,DACHENGXIAOFEIZHUTIHUNHE
6446,90017,DCKZZZQZQ,大成可转债增强债券,债券型,DACHENGKEZHUANZHAIZENGQIANGZHAIQUAN
6447,90018,DCXRCYHH,大成新锐产业混合,混合型,DACHENGXINRUICHANYEHUNHE
6448,90019,DCJHHHA,大成景恒混合A,混合型,DACHENGJINGHENGHUNHEA
6449,90020,DCJKCYHH,大成健康产业混合,混合型,DACHENGJIANKANGCHANYEHUNHE
6450,90021,DCYTLZQA,大成月添利债券A,理财型,DACHENGYUETIANLIZHAIQUANA
6451,90022,DCXJZLHBA,大成现金增利货币A,货币型,DACHENGXIANJINZENGLIHUOBIA
6452,90023,DCYYYDQLCZQA,大成月月盈短期理财债券A,理财型,DACHENGYUEYUEYINGDUANQILICAIZHAIQUANA
6456,91005,DCHBB,大成货币B,货币型,DACHENGHUOBIB
6458,91021,DCYTLZQB,大成月添利债券B,理财型,DACHENGYUETIANLIZHAIQUANB
6459,91022,DCXJZLHBB,大成现金增利货币B,货币型,DACHENGXIANJINZENGLIHUOBIB
6460,91023,DCYYYDQLCZQB,大成月月盈短期理财债券B,理财型,DACHENGYUEYUEYINGDUANQILICAIZHAIQUANB
6461,92002,DCZQC,大成债券C,债券型,DACHENGZHAIQUANC
6462,96001,DCBP500DQZZS,大成标普500等权重指数,QDII-指数,DACHENGBIAOPU500DENGQUANZHONGZHISHU
6463,100016,FGTYHGSPHHH,富国天源沪港深平衡混合,混合型,FUGUOTIANYUANHUGANGSHENPINGHENGHUNHE
6465,100018,FGTLZZZQ,富国天利增长债券,债券型,FUGUOTIANLIZENGZHANGZHAIQUAN
6467,100020,FGTYJZHH,富国天益价值混合,混合型,FUGUOTIANYIJIAZHIHUNHE
6469,100022,FGTRQSHH,富国天瑞强势混合,混合型,FUGUOTIANRUIQIANGSHIHUNHE
6471,100025,FGTSHBA,富国天时货币A,货币型,FUGUOTIANSHIHUOBIA
6472,100026,FGTHWJYXHH,富国天合稳健优选混合,混合型,FUGUOTIANHEWENJIANYOUXUANHUNHE
6474,100028,FGTSHBB,富国天时货币B,货币型,FUGUOTIANSHIHUOBIB
6475,100029,FGTCHLHH,富国天成红利混合,混合型,FUGUOTIANCHENGHONGLIHUNHE
6477,100032,FGZZHLZSZQ,富国中证红利指数增强,股票指数,FUGUOZHONGZHENGHONGLIZHISHUZENGQIANG
6479,100035,FGYHZQZQAB,富国优化增强债券A/B,债券型,FUGUOYOUHUAZENGQIANGZHAIQUANAB
6481,100037,FGYHZQZQC,富国优化增强债券C,债券型,FUGUOYOUHUAZENGQIANGZHAIQUANC
6484,100050,FGQQZQQDII,富国全球债券(QDII),QDII,FUGUOQUANQIUZHAIQUANQDII
6485,100051,FGKZZ,富国可转债,债券型,FUGUOKEZHUANZHAI
6490,100058,FGCYZQA,富国产业债券A,债券型,FUGUOCHANYEZHAIQUANA
6494,100066,FGCZZQFQAB,富国纯债债券发起A/B,债券型,FUGUOCHUNZHAIZHAIQUANFAQIAB
6496,100068,FGCZZQFQC,富国纯债债券发起C,债券型,FUGUOCHUNZHAIZHAIQUANFAQIC
6498,100073,FGQHBDKZC,富国强回报定开债C,定开债券,FUGUOQIANGHUIBAODINGKAIZHAIC
6499,110001,YFDPWZZHH,易方达平稳增长混合,混合型,YIFANGDAPINGWENZENGZHANGHUNHE
6500,110002,YFDCLCZHH,易方达策略成长混合,混合型,YIFANGDACELUECHENGZHANGHUNHE
6501,110003,YFDSZ50ZSA,易方达上证50指数A,股票指数,YIFANGDASHANGZHENG50ZHISHUA
6502,110005,YFDJJCZHH,易方达积极成长混合,混合型,YIFANGDAJIJICHENGZHANGHUNHE
6503,110006,YFDHBA,易方达货币A,货币型,YIFANGDAHUOBIA
6504,110007,YFDWJSYZQA,易方达稳健收益债券A,债券型,YIFANGDAWENJIANSHOUYIZHAIQUANA
6505,110008,YFDWJSYZQB,易方达稳健收益债券B,债券型,YIFANGDAWENJIANSHOUYIZHAIQUANB
6506,110009,YFDJZJXHH,易方达价值精选混合,混合型,YIFANGDAJIAZHIJINGXUANHUNHE
6507,110010,YFDJZCZHH,易方达价值成长混合,混合型,YIFANGDAJIAZHICHENGZHANGHUNHE
6508,110011,YFDZXPHH,易方达中小盘混合,混合型,YIFANGDAZHONGXIAOPANHUNHE
6509,110012,YFDKHLHPZHH,易方达科汇灵活配置混合,混合型,YIFANGDAKEHUILINGHUOPEIZHIHUNHE
6510,110013,YFDKXHH,易方达科翔混合,混合型,YIFANGDAKEXIANGHUNHE
6511,110015,YFDHYLXHH,易方达行业领先混合,混合型,YIFANGDAHANGYELINGXIANHUNHE
6512,110016,YFDHBB,易方达货币B,货币型,YIFANGDAHUOBIB
6513,110017,YFDZQHBZQA,易方达增强回报债券A,债券型,YIFANGDAZENGQIANGHUIBAOZHAIQUANA
6514,110018,YFDZQHBZQB,易方达增强回报债券B,债券型,YIFANGDAZENGQIANGHUIBAOZHAIQUANB
6515,110019,YFDSZ100ETFLJA,易方达深证100ETF联接A,联接基金,YIFANGDASHENZHENG100ETFLIANJIEA
6516,110020,YFDHS300ETFLJA,易方达沪深300ETF联接A,联接基金,YIFANGDAHUSHEN300ETFLIANJIEA
6517,110021,YFDSZZPETFLJA,易方达上证中盘ETF联接A,联接基金,YIFANGDASHANGZHENGZHONGPANETFLIANJIEA
6518,110022,YFDXFHYGP,易方达消费行业股票,股票型,YIFANGDAXIAOFEIHANGYEGUPIAO
6519,110023,YFDYLBJHYHH,易方达医疗保健行业混合,混合型,YIFANGDAYILIAOBAOJIANHANGYEHUNHE
6520,110025,YFDZYHYHH,易方达资源行业混合,混合型,YIFANGDAZIYUANHANGYEHUNHE
6521,110026,YFDCYBETFLJA,易方达创业板ETF联接A,联接基金,YIFANGDACHUANGYEBANETFLIANJIEA
6522,110027,YFDAXHBZQA,易方达安心回报债券A,债券型,YIFANGDAANXINHUIBAOZHAIQUANA
6523,110028,YFDAXHBZQB,易方达安心回报债券B,债券型,YIFANGDAANXINHUIBAOZHAIQUANB
6525,110030,YFDHS300LHZQ,易方达沪深300量化增强,股票指数,YIFANGDAHUSHEN300LIANGHUAZENGQIANG
6526,110031,YFDHSGQETFLJA,易方达恒生国企ETF联接A,QDII-指数,YIFANGDAHENGSHENGGUOQIETFLIANJIEA
6527,110032,YFDHSGQETFLJXHA,易方达恒生国企ETF联接现汇A,QDII-指数,YIFANGDAHENGSHENGGUOQIETFLIANJIEXIANHUIA
6528,110033,YFDHSGQETFLJXCA,易方达恒生国企ETF联接现钞A,QDII-指数,YIFANGDAHENGSHENGGUOQIETFLIANJIEXIANCHAOA
6529,110035,YFDSZZQZQA,易方达双债增强债券A,债券型,YIFANGDASHUANGZHAIZENGQIANGZHAIQUANA
6530,110036,YFDSZZQZQC,易方达双债增强债券C,债券型,YIFANGDASHUANGZHAIZENGQIANGZHAIQUANC
6531,110037,YFDCZZQA,易方达纯债债券A,债券型,YIFANGDACHUNZHAIZHAIQUANA
6532,110038,YFDCZZQC,易方达纯债债券C,债券型,YIFANGDACHUNZHAIZHAIQUANC
6533,110050,YFDYYLLCZQA,易方达月月利理财债券A,理财型,YIFANGDAYUEYUELILICAIZHAIQUANA
6534,110051,YFDYYLLCZQB,易方达月月利理财债券B,理财型,YIFANGDAYUEYUELILICAIZHAIQUANB
6535,110052,YFDAYZDZZQC,易方达安源中短债债券C,债券型,YIFANGDAANYUANZHONGDUANZHAIZHAIQUANC
6536,110053,YFDAYZDZZQA,易方达安源中短债债券A,债券型,YIFANGDAANYUANZHONGDUANZHAIZHAIQUANA
6537,112002,YFDCLCZEHHH,易方达策略成长二号混合,混合型,YIFANGDACELUECHENGZHANGERHAOHUNHE
6538,118001,YFDYZJXGP,易方达亚洲精选股票,QDII,YIFANGDAYAZHOUJINGXUANGUPIAO
6539,118002,YFDBPXFPZSA,易方达标普消费品指数A,QDII-指数,YIFANGDABIAOPUXIAOFEIPINZHISHUA
6540,121001,GTRYRHZQ,国投瑞银融华债券,混合型,GUOTOURUIYINRONGHUAZHAIQUAN
6541,121002,GTRYJQHYHH,国投瑞银景气行业混合,混合型,GUOTOURUIYINJINGQIHANGYEHUNHE
6542,121003,GTRYHXQYHH,国投瑞银核心企业混合,混合型,GUOTOURUIYINHEXINQIYEHUNHE
6543,121005,GTRYCXDLHH,国投瑞银创新动力混合,混合型,GUOTOURUIYINCHUANGXINDONGLIHUNHE
6544,121006,GTRYWJZZHH,国投瑞银稳健增长混合,混合型,GUOTOURUIYINWENJIANZENGZHANGHUNHE
6545,121008,GTRYCZYXHH,国投瑞银成长优选混合,混合型,GUOTOURUIYINCHENGZHANGYOUXUANHUNHE
6546,121009,GTRYWDZLZQ,国投瑞银稳定增利债券,债券型,GUOTOURUIYINWENDINGZENGLIZHAIQUAN
6547,121010,GTRYRYLHPZHH,国投瑞银瑞源灵活配置混合,混合型,GUOTOURUIYINRUIYUANLINGHUOPEIZHIHUNHE
6548,121011,GTRYHBA,国投瑞银货币A,货币型,GUOTOURUIYINHUOBIA
6549,121012,GTRYYHZQZQAB,国投瑞银优化增强债券A/B,债券型,GUOTOURUIYINYOUHUAZENGQIANGZHAIQUANAB
6555,128011,GTRYHBB,国投瑞银货币B,货币型,GUOTOURUIYINHUOBIB
6557,128112,GTRYYHZQZQC,国投瑞银优化增强债券C,债券型,GUOTOURUIYINYOUHUAZENGQIANGZHAIQUANC
6558,150005,YHYFHBA,银河银富货币A,货币型,YINHEYINFUHUOBIA
6559,150008,RHXK,瑞和小康,固定收益,RUIHEXIAOKANG
6560,150009,RHYJ,瑞和远见,分级杠杆,RUIHEYUANJIAN
6561,150012,GLASXAZZ100ZS,国联安双禧A中证100指数,固定收益,GUOLIANANSHUANGXIAZHONGZHENG100ZHISHU
6562,150013,GLASXBZZ100ZS,国联安双禧B中证100指数,分级杠杆,GUOLIANANSHUANGXIBZHONGZHENG100ZHISHU
6563,150015,YHYFHBB,银河银富货币B,货币型,YINHEYINFUHUOBIB
6564,150016,XQHRFJHHA,兴全合润分级混合A,固定收益,XINGQUANHERUNFENJIHUNHEA
6565,150017,XQHRFJHHB,兴全合润分级混合B,分级杠杆,XINGQUANHERUNFENJIHUNHEB
6566,150018,YHWJ,银华稳进,固定收益,YINHUAWENJIN
6567,150019,YHRJ,银华锐进,分级杠杆,YINHUARUIJIN
6568,150022,SWLXSZCZFJSY,申万菱信深证成指分级收益,固定收益,SHENWANLINGXINSHENZHENGCHENGZHIFENJISHOUYI
6569,150023,SWLXSZCZFJJQ,申万菱信深证成指分级进取,分级杠杆,SHENWANLINGXINSHENZHENGCHENGZHIFENJIJINQU
6570,150028,XCZZ500ZSFJA,信诚中证500指数分级A,固定收益,XINCHENGZHONGZHENG500ZHISHUFENJIA
6571,150029,XCZZ500ZSFJB,信诚中证500指数分级B,分级杠杆,XINCHENGZHONGZHENG500ZHISHUFENJIB
6572,150030,YHZZDQ90ZSJL,银华中证等权90指数金利,固定收益,YINHUAZHONGZHENGDENGQUAN90ZHISHUJINLI
6573,150031,YHZZDQ90ZSXL,银华中证等权90指数鑫利,分级杠杆,YINHUAZHONGZHENGDENGQUAN90ZHISHUXINLI
6574,150032,JSDLFJZQYX,嘉实多利分级债券优先,固定收益,JIASHIDUOLIFENJIZHAIQUANYOUXIAN
6575,150033,JSDLFJZQJQ,嘉实多利分级债券进取,分级杠杆,JIASHIDUOLIFENJIZHAIQUANJINQU
6576,150036,JXWJ,建信稳健,固定收益,JIANXINWENJIAN
6577,150037,JXJQ,建信进取,分级杠杆,JIANXINJINQU
6578,150047,YHXFA,银华消费A,固定收益,YINHUAXIAOFEIA
6579,150048,YHXFB,银华消费B,分级杠杆,YINHUAXIAOFEIB
6580,150049,NFXFSY,南方消费收益,固定收益,NANFANGXIAOFEISHOUYI
6581,150050,NFXFJQ,南方消费进取,分级杠杆,NANFANGXIAOFEIJINQU
6582,150051,XCHS300ZSFJA,信诚沪深300指数分级A,固定收益,XINCHENGHUSHEN300ZHISHUFENJIA
6583,150052,XCHS300ZSFJB,信诚沪深300指数分级B,分级杠杆,XINCHENGHUSHEN300ZHISHUFENJIB
6584,150053,TDWJ,泰达稳健,固定收益,TAIDAWENJIAN
6585,150054,TDJQ,泰达进取,分级杠杆,TAIDAJINQU
6586,150055,GYZZ500ZSA,工银中证500指数A,固定收益,GONGYINZHONGZHENG500ZHISHUA
6587,150056,GYZZ500ZSB,工银中证500指数B,分级杠杆,GONGYINZHONGZHENG500ZHISHUB
6588,150059,YHJR,银华金瑞,固定收益,YINHUAJINRUI
6589,150060,YHXR,银华鑫瑞,分级杠杆,YINHUAXINRUI
6590,150064,CSTRA,长盛同瑞A,固定收益,CHANGSHENGTONGRUIA
6591,150065,CSTRB,长盛同瑞B,分级杠杆,CHANGSHENGTONGRUIB
6592,150066,GTXYHLFJZQA,国泰信用互利分级债券A,固定收益,GUOTAIXINYONGHULIFENJIZHAIQUANA
6593,150067,GTXYHLFJZQB,国泰信用互利分级债券B,分级杠杆,GUOTAIXINYONGHULIFENJIZHAIQUANB
6594,150083,GFSZ100ZSFJA,广发深证100指数分级A,固定收益,GUANGFASHENZHENG100ZHISHUFENJIA
6595,150084,GFSZ100ZSFJB,广发深证100指数分级B,分级杠杆,GUANGFASHENZHENG100ZHISHUFENJIB
6596,150092,NDSZ300ZSFJA,诺德深证300指数分级A,固定收益,NUODESHENZHENG300ZHISHUFENJIA
6597,150093,NDSZ300ZSFJB,诺德深证300指数分级B,分级杠杆,NUODESHENZHENG300ZHISHUFENJIB
6598,150094,TXJBM400A,泰信基本面400A,固定收益,TAIXINJIBENMIAN400A
6599,150095,TXJBM400B,泰信基本面400B,分级杠杆,TAIXINJIBENMIAN400B
6600,150100,PHZYFJA,鹏华资源分级A,固定收益,PENGHUAZIYUANFENJIA
6601,150101,PHZYFJB,鹏华资源分级B,分级杠杆,PENGHUAZIYUANFENJIB
6602,150103,YHYTHH,银河银泰混合,混合型,YINHEYINTAIHUNHE
6603,150104,HAHS300ZSFJA,华安沪深300指数分级A,固定收益,HUAANHUSHEN300ZHISHUFENJIA
6604,150105,HAHS300ZSFJB,华安沪深300指数分级B,分级杠杆,HUAANHUSHEN300ZHISHUFENJIB
6605,150106,YFDZXBZSFJA,易方达中小板指数分级A,固定收益,YIFANGDAZHONGXIAOBANZHISHUFENJIA
6606,150107,YFDZXBZSFJB,易方达中小板指数分级B,分级杠杆,YIFANGDAZHONGXIAOBANZHISHUFENJIB
6607,150117,GTGZFDCHYZSFJA,国泰国证房地产行业指数分级A,固定收益,GUOTAIGUOZHENGFANGDICHANHANGYEZHISHUFENJIA
6608,150118,GTGZFDCHYZSFJB,国泰国证房地产行业指数分级B,分级杠杆,GUOTAIGUOZHENGFANGDICHANHANGYEZHISHUFENJIB
6609,150123,JXYS50A,建信央视50A,固定收益,JIANXINYANGSHI50A
6610,150124,JXYS50B,建信央视50B,分级杠杆,JIANXINYANGSHI50B
6611,150130,GTGZYYWSHYFJA,国泰国证医药卫生行业分级A,固定收益,GUOTAIGUOZHENGYIYAOWEISHENGHANGYEFENJIA
6612,150131,GTGZYYWSHYFJB,国泰国证医药卫生行业分级B,分级杠杆,GUOTAIGUOZHENGYIYAOWEISHENGHANGYEFENJIB
6613,150135,GFZZ100ZSZQFJA,国富中证100指数增强分级A,固定收益,GUOFUZHONGZHENG100ZHISHUZENGQIANGFENJIA
6614,150136,GFZZ100ZSZQFJB,国富中证100指数增强分级B,分级杠杆,GUOFUZHONGZHENG100ZHISHUZENGQIANGFENJIB
6615,150143,YHZZZZZSZQFJA,银华中证转债指数增强分级A,固定收益,YINHUAZHONGZHENGZHUANZHAIZHISHUZENGQIANGFENJIA
6616,150144,YHZZZZZSZQFJB,银华中证转债指数增强分级B,分级杠杆,YINHUAZHONGZHENGZHUANZHAIZHISHUZENGQIANGFENJIB
6617,150145,ZSHS300GBTFJA,招商沪深300高贝塔分级A,固定收益,ZHAOSHANGHUSHEN300GAOBEITAFENJIA
6618,150146,ZSHS300GBTFJB,招商沪深300高贝塔分级B,分级杠杆,ZHAOSHANGHUSHEN300GAOBEITAFENJIB
6619,150148,XCZZ800YYZSFJA,信诚中证800医药指数分级A,固定收益,XINCHENGZHONGZHENG800YIYAOZHISHUFENJIA
6620,150149,XCZZ800YYZSFJB,信诚中证800医药指数分级B,分级杠杆,XINCHENGZHONGZHENG800YIYAOZHISHUFENJIB
6621,150150,XCZZ800YSZSFJA,信诚中证800有色指数分级A,固定收益,XINCHENGZHONGZHENG800YOUSEZHISHUFENJIA
6622,150151,XCZZ800YSZSFJB,信诚中证800有色指数分级B,分级杠杆,XINCHENGZHONGZHENG800YOUSEZHISHUFENJIB
6623,150152,FGCYBZSFJA,富国创业板指数分级A,固定收益,FUGUOCHUANGYEBANZHISHUFENJIA
6624,150153,FGCYBZSFJB,富国创业板指数分级B,分级杠杆,FUGUOCHUANGYEBANZHISHUFENJIB
6625,150157,XCZZ800JRZSFJA,信诚中证800金融指数分级A,固定收益,XINCHENGZHONGZHENG800JINRONGZHISHUFENJIA
6626,150158,XCZZ800JRZSFJB,信诚中证800金融指数分级B,分级杠杆,XINCHENGZHONGZHENG800JINRONGZHISHUFENJIB
6627,150159,ZOCZTLFJZQB,中欧纯债添利分级债券B,分级杠杆,ZHONGOUCHUNZHAITIANLIFENJIZHAIQUANB
6628,150164,DWZZKZHZQZSFJA,东吴中证可转换债券指数分级A,固定收益,DONGWUZHONGZHENGKEZHUANHUANZHAIQUANZHISHUFENJIA
6629,150165,DWZZKZHZQZSFJB,东吴中证可转换债券指数分级B,分级杠杆,DONGWUZHONGZHENGKEZHUANHUANZHAIQUANZHISHUFENJIB
6630,150167,YHHS300ZSFJA,银华沪深300指数分级A,固定收益,YINHUAHUSHEN300ZHISHUFENJIA
6631,150168,YHHS300ZSFJB,银华沪深300指数分级B,分级杠杆,YINHUAHUSHEN300ZHISHUFENJIB
6632,150169,HTFHSZSFJA,汇添富恒生指数分级A,固定收益,HUITIANFUHENGSHENGZHISHUFENJIA
6633,150170,HTFHSZSFJB,汇添富恒生指数分级B,分级杠杆,HUITIANFUHENGSHENGZHISHUFENJIB
6634,150171,SWLXSWZQFJA,申万菱信申万证券分级A,固定收益,SHENWANLINGXINSHENWANZHENGQUANFENJIA
6635,150172,SWLXSWZQFJB,申万菱信申万证券分级B,分级杠杆,SHENWANLINGXINSHENWANZHENGQUANFENJIB
6636,150173,XCZZTMTCYZTFJA,信诚中证TMT产业主题分级A,固定收益,XINCHENGZHONGZHENGTMTCHANYEZHUTIFENJIA
6637,150174,XCZZTMTCYZTFJB,信诚中证TMT产业主题分级B,分级杠杆,XINCHENGZHONGZHENGTMTCHANYEZHUTIFENJIB
6638,150175,YHHSGQZSFJA,银华恒生国企指数分级A,固定收益,YINHUAHENGSHENGGUOQIZHISHUFENJIA
6639,150176,YHHSGQZSFJB,银华恒生国企指数分级B,分级杠杆,YINHUAHENGSHENGGUOQIZHISHUFENJIB
6640,150177,PHZQBXFJA,鹏华证券保险分级A,固定收益,PENGHUAZHENGQUANBAOXIANFENJIA
6641,150178,PHZQBXFJB,鹏华证券保险分级B,分级杠杆,PENGHUAZHENGQUANBAOXIANFENJIB
6642,150179,PHXXFJA,鹏华信息分级A,固定收益,PENGHUAXINXIFENJIA
6643,150180,PHXXFJB,鹏华信息分级B,分级杠杆,PENGHUAXINXIFENJIB
6644,150181,FGZZJGZSFJA,富国中证军工指数分级A,固定收益,FUGUOZHONGZHENGJUNGONGZHISHUFENJIA
6645,150182,FGZZJGZSFJB,富国中证军工指数分级B,分级杠杆,FUGUOZHONGZHENGJUNGONGZHISHUFENJIB
6646,150184,SWLXHBCYFJA,申万菱信环保产业分级A,固定收益,SHENWANLINGXINHUANBAOCHANYEFENJIA
6647,150185,SWLXHBCYFJB,申万菱信环保产业分级B,分级杠杆,SHENWANLINGXINHUANBAOCHANYEFENJIB
6648,150186,SWLXZZJGZSFJA,申万菱信中证军工指数分级A,固定收益,SHENWANLINGXINZHONGZHENGJUNGONGZHISHUFENJIA
6649,150187,SWLXZZJGZSFJB,申万菱信中证军工指数分级B,分级杠杆,SHENWANLINGXINZHONGZHENGJUNGONGZHISHUFENJIB
6650,150188,ZSKZZFJZQA,招商可转债分级债券A,固定收益,ZHAOSHANGKEZHUANZHAIFENJIZHAIQUANA
6651,150189,ZSKZZFJZQB,招商可转债分级债券B,分级杠杆,ZHAOSHANGKEZHUANZHAIFENJIZHAIQUANB
6652,150190,XHZZHBCYZSFJA,新华中证环保产业指数分级A,固定收益,XINHUAZHONGZHENGHUANBAOCHANYEZHISHUFENJIA
6653,150191,XHZZHBCYZSFJB,新华中证环保产业指数分级B,分级杠杆,XINHUAZHONGZHENGHUANBAOCHANYEZHISHUFENJIB
6654,150192,PHDCFJA,鹏华地产分级A,固定收益,PENGHUADICHANFENJIA
6655,150193,PHDCFJB,鹏华地产分级B,分级杠杆,PENGHUADICHANFENJIB
6656,150194,FGZZYDHLWZSFJA,富国中证移动互联网指数分级A,固定收益,FUGUOZHONGZHENGYIDONGHULIANWANGZHISHUFENJIA
6657,150195,FGZZYDHLWZSFJB,富国中证移动互联网指数分级B,分级杠杆,FUGUOZHONGZHENGYIDONGHULIANWANGZHISHUFENJIB
6658,150196,GTGZYSJSHYFJA,国泰国证有色金属行业分级A,固定收益,GUOTAIGUOZHENGYOUSEJINSHUHANGYEFENJIA
6659,150197,GTGZYSJSHYFJB,国泰国证有色金属行业分级B,分级杠杆,GUOTAIGUOZHENGYOUSEJINSHUHANGYEFENJIB
6660,150198,GTGZSPYLHYFJA,国泰国证食品饮料行业分级A,固定收益,GUOTAIGUOZHENGSHIPINYINLIAOHANGYEFENJIA
6661,150199,GTGZSPYLHYFJB,国泰国证食品饮料行业分级B,分级杠杆,GUOTAIGUOZHENGSHIPINYINLIAOHANGYEFENJIB
6662,150200,ZSZZQZZQGSFJA,招商中证全指证券公司分级A,固定收益,ZHAOSHANGZHONGZHENGQUANZHIZHENGQUANGONGSIFENJIA
6663,150201,ZSZZQZZQGSFJB,招商中证全指证券公司分级B,分级杠杆,ZHAOSHANGZHONGZHENGQUANZHIZHENGQUANGONGSIFENJIB
