,Unnamed: 0,FundCode,Sim1,name,type,Sim2
6163,6430,80012,CSDZXXCYHH,长盛电子信息产业混合,混合型,CHANGSHENGDIANZIXINXICHANYEHUNHE
6164,6431,80015,CSZXPJXHH,长盛中小盘精选混合,混合型,CHANGSHENGZHONGXIAOPANJINGXUANHUNHE
6165,6432,90001,DCJZZZHH,大成价值增长混合,混合型,DACHENGJIAZHIZENGZHANGHUNHE
6166,6433,90002,DCZQAB,大成债券A/B,债券型,DACHENGZHAIQUANAB
6167,6434,90003,DCLCWJHH,大成蓝筹稳健混合,混合型,DACHENGLANCHOUWENJIANHUNHE
6168,6435,90004,DCJXZZHH,大成精选增值混合,混合型,DACHENGJINGXUANZENGZHIHUNHE
6169,6436,90005,DCHBA,大成货币A,货币型,DACHENGHUOBIA
6170,6437,90006,DC2020SMZQHH,大成2020生命周期混合,混合型,DACHENG2020SHENGMINGZHOUQIHUNHE
6171,6438,90007,DCCLHBHH,大成策略回报混合,混合型,DACHENGCELUEHUIBAOHUNHE
6172,6439,90009,DCHYLDHH,大成行业轮动混合,混合型,DACHENGHANGYELUNDONGHUNHE
6174,6441,90011,DCHXSDLHH,大成核心双动力混合,混合型,DACHENGHEXINSHUANGDONGLIHUNHE
6176,6443,90013,DCJZYSHH,大成竞争优势混合,混合型,DACHENGJINGZHENGYOUSHIHUNHE
6177,6444,90015,DCNXZZHHA,大成内需增长混合A,混合型,DACHENGNEIXUZENGZHANGHUNHEA
6178,6445,90016,DCXFZTHH,大成消费主题混合,混合型,DACHENGXIAOFEIZHUTIHUNHE
6179,6446,90017,DCKZZZQZQ,大成可转债增强债券,债券型,DACHENGKEZHUANZHAIZENGQIANGZHAIQUAN
6180,6447,90018,DCXRCYHH,大成新锐产业混合,混合型,DACHENGXINRUICHANYEHUNHE
6181,6448,90019,DCJHHHA,大成景恒混合A,混合型,DACHENGJINGHENGHUNHEA
6182,6449,90020,DCJKCYHH,大成健康产业混合,混合型,DACHENGJIANKANGCHANYEHUNHE
6184,6451,90022,DCXJZLHBA,大成现金增利货币A,货币型,DACHENGXIANJINZENGLIHUOBIA
6186,6456,91005,DCHBB,大成货币B,货币型,DACHENGHUOBIB
6188,6459,91022,DCXJZLHBB,大成现金增利货币B,货币型,DACHENGXIANJINZENGLIHUOBIB
6190,6461,92002,DCZQC,大成债券C,债券型,DACHENGZHAIQUANC
6192,6463,100016,FGTYHGSPHHH,富国天源沪港深平衡混合,混合型,FUGUOTIANYUANHUGANGSHENPINGHENGHUNHE
6193,6465,100018,FGTLZZZQ,富国天利增长债券,债券型,FUGUOTIANLIZENGZHANGZHAIQUAN
6194,6467,100020,FGTYJZHH,富国天益价值混合,混合型,FUGUOTIANYIJIAZHIHUNHE
6195,6469,100022,FGTRQSHH,富国天瑞强势混合,混合型,FUGUOTIANRUIQIANGSHIHUNHE
6196,6471,100025,FGTSHBA,富国天时货币A,货币型,FUGUOTIANSHIHUOBIA
6197,6472,100026,FGTHWJYXHH,富国天合稳健优选混合,混合型,FUGUOTIANHEWENJIANYOUXUANHUNHE
6198,6474,100028,FGTSHBB,富国天时货币B,货币型,FUGUOTIANSHIHUOBIB
6199,6475,100029,FGTCHLHH,富国天成红利混合,混合型,FUGUOTIANCHENGHONGLIHUNHE
6201,6479,100035,FGYHZQZQAB,富国优化增强债券A/B,债券型,FUGUOYOUHUAZENGQIANGZHAIQUANAB
6202,6481,100037,FGYHZQZQC,富国优化增强债券C,债券型,FUGUOYOUHUAZENGQIANGZHAIQUANC
6204,6485,100051,FGKZZ,富国可转债,债券型,FUGUOKEZHUANZHAI
6205,6490,100058,FGCYZQA,富国产业债券A,债券型,FUGUOCHANYEZHAIQUANA
6206,6494,100066,FGCZZQFQAB,富国纯债债券发起A/B,债券型,FUGUOCHUNZHAIZHAIQUANFAQIAB
6207,6496,100068,FGCZZQFQC,富国纯债债券发起C,债券型,FUGUOCHUNZHAIZHAIQUANFAQIC
6209,6499,110001,YFDPWZZHH,易方达平稳增长混合,混合型,YIFANGDAPINGWENZENGZHANGHUNHE
6210,6500,110002,YFDCLCZHH,易方达策略成长混合,混合型,YIFANGDACELUECHENGZHANGHUNHE
6212,6502,110005,YFDJJCZHH,易方达积极成长混合,混合型,YIFANGDAJIJICHENGZHANGHUNHE
6213,6503,110006,YFDHBA,易方达货币A,货币型,YIFANGDAHUOBIA
6214,6504,110007,YFDWJSYZQA,易方达稳健收益债券A,债券型,YIFANGDAWENJIANSHOUYIZHAIQUANA
6215,6505,110008,YFDWJSYZQB,易方达稳健收益债券B,债券型,YIFANGDAWENJIANSHOUYIZHAIQUANB
6216,6506,110009,YFDJZJXHH,易方达价值精选混合,混合型,YIFANGDAJIAZHIJINGXUANHUNHE
6217,6507,110010,YFDJZCZHH,易方达价值成长混合,混合型,YIFANGDAJIAZHICHENGZHANGHUNHE
6218,6508,110011,YFDZXPHH,易方达中小盘混合,混合型,YIFANGDAZHONGXIAOPANHUNHE
6219,6509,110012,YFDKHLHPZHH,易方达科汇灵活配置混合,混合型,YIFANGDAKEHUILINGHUOPEIZHIHUNHE
6220,6510,110013,YFDKXHH,易方达科翔混合,混合型,YIFANGDAKEXIANGHUNHE
6221,6511,110015,YFDHYLXHH,易方达行业领先混合,混合型,YIFANGDAHANGYELINGXIANHUNHE
6222,6512,110016,YFDHBB,易方达货币B,货币型,YIFANGDAHUOBIB
6223,6513,110017,YFDZQHBZQA,易方达增强回报债券A,债券型,YIFANGDAZENGQIANGHUIBAOZHAIQUANA
6224,6514,110018,YFDZQHBZQB,易方达增强回报债券B,债券型,YIFANGDAZENGQIANGHUIBAOZHAIQUANB
6228,6518,110022,YFDXFHYGP,易方达消费行业股票,股票型,YIFANGDAXIAOFEIHANGYEGUPIAO
6229,6519,110023,YFDYLBJHYHH,易方达医疗保健行业混合,混合型,YIFANGDAYILIAOBAOJIANHANGYEHUNHE
6230,6520,110025,YFDZYHYHH,易方达资源行业混合,混合型,YIFANGDAZIYUANHANGYEHUNHE
6232,6522,110027,YFDAXHBZQA,易方达安心回报债券A,债券型,YIFANGDAANXINHUIBAOZHAIQUANA
6233,6523,110028,YFDAXHBZQB,易方达安心回报债券B,债券型,YIFANGDAANXINHUIBAOZHAIQUANB
6238,6529,110035,YFDSZZQZQA,易方达双债增强债券A,债券型,YIFANGDASHUANGZHAIZENGQIANGZHAIQUANA
6239,6530,110036,YFDSZZQZQC,易方达双债增强债券C,债券型,YIFANGDASHUANGZHAIZENGQIANGZHAIQUANC
6240,6531,110037,YFDCZZQA,易方达纯债债券A,债券型,YIFANGDACHUNZHAIZHAIQUANA
6241,6532,110038,YFDCZZQC,易方达纯债债券C,债券型,YIFANGDACHUNZHAIZHAIQUANC
6244,6535,110052,YFDAYZDZZQC,易方达安源中短债债券C,债券型,YIFANGDAANYUANZHONGDUANZHAIZHAIQUANC
6245,6536,110053,YFDAYZDZZQA,易方达安源中短债债券A,债券型,YIFANGDAANYUANZHONGDUANZHAIZHAIQUANA
6246,6537,112002,YFDCLCZEHHH,易方达策略成长二号混合,混合型,YIFANGDACELUECHENGZHANGERHAOHUNHE
6249,6540,121001,GTRYRHZQ,国投瑞银融华债券,混合型,GUOTOURUIYINRONGHUAZHAIQUAN
6250,6541,121002,GTRYJQHYHH,国投瑞银景气行业混合,混合型,GUOTOURUIYINJINGQIHANGYEHUNHE
6251,6542,121003,GTRYHXQYHH,国投瑞银核心企业混合,混合型,GUOTOURUIYINHEXINQIYEHUNHE
6252,6543,121005,GTRYCXDLHH,国投瑞银创新动力混合,混合型,GUOTOURUIYINCHUANGXINDONGLIHUNHE
6253,6544,121006,GTRYWJZZHH,国投瑞银稳健增长混合,混合型,GUOTOURUIYINWENJIANZENGZHANGHUNHE
6254,6545,121008,GTRYCZYXHH,国投瑞银成长优选混合,混合型,GUOTOURUIYINCHENGZHANGYOUXUANHUNHE
6255,6546,121009,GTRYWDZLZQ,国投瑞银稳定增利债券,债券型,GUOTOURUIYINWENDINGZENGLIZHAIQUAN
6256,6547,121010,GTRYRYLHPZHH,国投瑞银瑞源灵活配置混合,混合型,GUOTOURUIYINRUIYUANLINGHUOPEIZHIHUNHE
6257,6548,121011,GTRYHBA,国投瑞银货币A,货币型,GUOTOURUIYINHUOBIA
6258,6549,121012,GTRYYHZQZQAB,国投瑞银优化增强债券A/B,债券型,GUOTOURUIYINYOUHUAZENGQIANGZHAIQUANAB
6259,6555,128011,GTRYHBB,国投瑞银货币B,货币型,GUOTOURUIYINHUOBIB
6260,6557,128112,GTRYYHZQZQC,国投瑞银优化增强债券C,债券型,GUOTOURUIYINYOUHUAZENGQIANGZHAIQUANC
6261,6558,150005,YHYFHBA,银河银富货币A,货币型,YINHEYINFUHUOBIA
6266,6563,150015,YHYFHBB,银河银富货币B,货币型,YINHEYINFUHUOBIB
6305,6602,150103,YHYTHH,银河银泰混合,混合型,YINHEYINTAIHUNHE
6483,6780,150968,YHYJJXHH,银河研究精选混合,混合型,YINHEYANJIUJINGXUANHUNHE
6484,6781,150988,YHQBHBA,银河钱包货币A,货币型,YINHEQIANBAOHUOBIA
6485,6782,150998,YHQBHBB,银河钱包货币B,货币型,YINHEQIANBAOHUOBIB
6486,6783,151001,YHWJHH,银河稳健混合,混合型,YINHEWENJIANHUNHE
6487,6784,151002,YHSYZQ,银河收益债券,债券型,YINHESHOUYIZHAIQUAN
6488,6785,159001,YFDBZJHBA,易方达保证金货币A,货币型,YIFANGDABAOZHENGJINHUOBIA
6489,6786,159002,YFDBZJHBB,易方达保证金货币B,货币型,YIFANGDABAOZHENGJINHUOBIB
6490,6787,159003,ZSBZJKXA,招商保证金快线A,货币型,ZHAOSHANGBAOZHENGJINKUAIXIANA
6491,6788,159004,ZSBZJKXB,招商保证金快线B,货币型,ZHAOSHANGBAOZHENGJINKUAIXIANB
6492,6789,159005,HTFSYKQHBA,汇添富收益快钱货币A,货币型,HUITIANFUSHOUYIKUAIQIANHUOBIA
6493,6790,159006,HTFSYKQHBB,汇添富收益快钱货币B,货币型,HUITIANFUSHOUYIKUAIQIANHUOBIB
6559,6856,160105,NFJJPZHHLOF,南方积极配置混合(LOF),混合型,NANFANGJIJIPEIZHIHUNHELOF
6560,6857,160106,NFGZZHHLOF,南方高增长混合(LOF),混合型,NANFANGGAOZENGZHANGHUNHELOF
6566,6866,160127,NFXXXFZZFJ,南方新兴消费增长分级,股票型,NANFANGXINXINGXIAOFEIZENGZHANGFENJI
6572,6872,160133,NFTYXCYGPLOF,南方天元新产业股票(LOF),股票型,NANFANGTIANYUANXINCHANYEGUPIAOLOF
6579,6879,160142,NFZLPSLOF,南方战略配售(LOF),混合型,NANFANGZHANLUEPEISHOULOF
6580,6880,160211,GTZXPCZHHLOF,国泰中小盘成长混合(LOF),混合型,GUOTAIZHONGXIAOPANCHENGZHANGHUNHELOF
6581,6881,160212,GTGZYSHHLOF,国泰估值优势混合(LOF),混合型,GUOTAIGUZHIYOUSHIHUNHELOF
6583,6883,160215,GTJZJDHHLOF,国泰价值经典混合(LOF),混合型,GUOTAIJIAZHIJINGDIANHUNHELOF
6585,6885,160217,GTXYHLFJZQ,国泰信用互利分级债券,债券型,GUOTAIXINYONGHULIFENJIZHAIQUAN
6588,6888,160220,GTMYHHLOFA,国泰民益混合(LOF)A,混合型,GUOTAIMINYIHUNHELOFA
6594,6894,160226,GTMYHHLOFC,国泰民益混合(LOF)C,混合型,GUOTAIMINYIHUNHELOFC
6595,6895,160311,HXLCHHLOF,华夏蓝筹混合(LOF),混合型,HUAXIALANCHOUHUNHELOF
6596,6896,160314,HXHYHHLOF,华夏行业混合(LOF),混合型,HUAXIAHANGYEHUNHELOF
6597,6897,160322,HXGGTJXGPLOF,华夏港股通精选股票LOF,股票型,HUAXIAGANGGUTONGJINGXUANGUPIAOLOF
6598,6898,160323,HXPTHHLOF,华夏磐泰混合(LOF),混合型,HUAXIAPANTAIHUNHELOF
6599,6899,160324,HXPSHHLOF,华夏磐晟混合(LOF),混合型,HUAXIAPANSHENGHUNHELOF
6600,6900,160415,HALHDYZHHLOF,华安量化多因子混合(LOF),混合型,HUAANLIANGHUADUOYINZIHUNHELOF
6606,6906,160421,HAZZJXHH,华安智增精选混合,混合型,HUAANZHIZENGJINGXUANHUNHE
6609,6909,160505,BSZTHYHHLOF,博时主题行业混合(LOF),混合型,BOSHIZHUTIHANGYEHUNHELOF
6610,6910,160512,BSZYPPHHLOF,博时卓越品牌混合(LOF),混合型,BOSHIZHUOYUEPINPAIHUNHELOF
6611,6911,160513,BSWJHBZQLOFA,博时稳健回报债券(LOF)A,债券型,BOSHIWENJIANHUIBAOZHAIQUANLOFA
6612,6912,160514,BSWJHBZQLOFC,博时稳健回报债券(LOF)C,债券型,BOSHIWENJIANHUIBAOZHAIQUANLOFC
6616,6916,160518,BSRY,博时睿远,混合型,BOSHIRUIYUAN
6617,6917,160519,BSRLSJQDLOF,博时睿利事件驱动(LOF),混合型,BOSHIRUILISHIJIANQUDONGLOF
6618,6918,160520,BSHYDQKFHHA,博时弘盈定期开放混合A,混合型,BOSHIHONGYINGDINGQIKAIFANGHUNHEA
6619,6919,160521,BSHYDQKFHHC,博时弘盈定期开放混合C,混合型,BOSHIHONGYINGDINGQIKAIFANGHUNHEC
6620,6920,160522,BSRYSJQDHHLOF,博时睿益事件驱动混合(LOF),混合型,BOSHIRUIYISHIJIANQUDONGHUNHELOF
6622,6922,160524,BSHTHH,博时弘泰混合,混合型,BOSHIHONGTAIHUNHE
6623,6923,160526,BSYSQYLOFA,博时优势企业(LOF)A,混合型,BOSHIYOUSHIQIYELOFA
6624,6924,160602,PHPTZQA,鹏华普天债券A,债券型,PENGHUAPUTIANZHAIQUANA
6625,6925,160603,PHPTSYHH,鹏华普天收益混合,混合型,PENGHUAPUTIANSHOUYIHUNHE
6626,6926,160605,PHZG50HH,鹏华中国50混合,混合型,PENGHUAZHONGGUO50HUNHE
6627,6927,160606,PHHBA,鹏华货币A,货币型,PENGHUAHUOBIA
6628,6928,160607,PHJZYSHHLOF,鹏华价值优势混合(LOF),混合型,PENGHUAJIAZHIYOUSHIHUNHELOF
6629,6929,160608,PHPTZQB,鹏华普天债券B,债券型,PENGHUAPUTIANZHAIQUANB
6630,6930,160609,PHHBB,鹏华货币B,货币型,PENGHUAHUOBIB
6631,6931,160610,PHDLZZHHLOF,鹏华动力增长混合(LOF),混合型,PENGHUADONGLIZENGZHANGHUNHELOF
6632,6932,160611,PHYZZLHHLOF,鹏华优质治理混合(LOF),混合型,PENGHUAYOUZHIZHILIHUNHELOF
6633,6933,160612,PHFSZQ,鹏华丰收债券,债券型,PENGHUAFENGSHOUZHAIQUAN
6634,6934,160613,PHSSCXHHLOF,鹏华盛世创新混合(LOF),混合型,PENGHUASHENGSHICHUANGXINHUNHELOF
6637,6937,160617,PHFRZQLOF,鹏华丰润债券(LOF),债券型,PENGHUAFENGRUNZHAIQUANLOF
6638,6938,160618,PHFZZQLOF,鹏华丰泽债券(LOF),债券型,PENGHUAFENGZEZHAIQUANLOF
6640,6940,160621,PHFHZQLOFA,鹏华丰和债券(LOF)A,债券型,PENGHUAFENGHEZHAIQUANLOFA
6641,6941,160622,PHFLZQLOF,鹏华丰利债券(LOF),债券型,PENGHUAFENGLIZHAIQUANLOF
6642,6942,160624,PHXFLXHH,鹏华消费领先混合,混合型,PENGHUAXIAOFEILINGXIANHUNHE
6645,6945,160627,PHCLYXLHPZHH,鹏华策略优选灵活配置混合,混合型,PENGHUACELUEYOUXUANLINGHUOPEIZHIHUNHE
6659,6959,160642,PHZRHHLOF,鹏华增瑞混合(LOF),混合型,PENGHUAZENGRUIHUNHELOF
6662,6962,160645,PHJXHBSNDKHH,鹏华精选回报三年定开混合,混合型,PENGHUAJINGXUANHUIBAOSANNIANDINGKAIHUNHE
6666,6966,160718,JSDLFJZQ,嘉实多利分级债券,债券型,JIASHIDUOLIFENJIZHAIQUAN
6670,6970,160722,JSHZHHLOF,嘉实惠泽混合(LOF),混合型,JIASHIHUIZEHUNHELOF
6674,6974,160726,JSRXDQHH,嘉实瑞享定期混合,混合型,JIASHIRUIXIANGDINGQIHUNHE
6675,6975,160805,CSTZYSHHLOF,长盛同智优势混合(LOF),混合型,CHANGSHENGTONGZHIYOUSHIHUNHELOF
6679,6979,160812,CSTYCZHBLOF,长盛同益成长回报(LOF),混合型,CHANGSHENGTONGYICHENGZHANGHUIBAOLOF
6680,6980,160813,CSTSCZYXLOF,长盛同盛成长优选(LOF),混合型,CHANGSHENGTONGSHENGCHENGZHANGYOUXUANLOF
6682,6982,160910,DCCXCZHHLOF,大成创新成长混合(LOF),混合型,DACHENGCHUANGXINCHENGZHANGHUNHELOF
6683,6983,160915,DCJFZQLOF,大成景丰债券(LOF),债券型,DACHENGJINGFENGZHAIQUANLOF
6684,6984,160916,DCYXHHLOF,大成优选混合(LOF),混合型,DACHENGYOUXUANHUNHELOF
6685,6985,160918,DCZXPHHLOF,大成中小盘混合(LOF),混合型,DACHENGZHONGXIAOPANHUNHELOF
6686,6986,160919,DCCYSJGPLOF,大成产业升级股票(LOF),股票型,DACHENGCHANYESHENGJIGUPIAOLOF
6687,6987,160921,DCDCLHHLOF,大成多策略混合(LOF),混合型,DACHENGDUOCELUEHUNHELOF
6692,6992,161005,FGTHCZHHA,富国天惠成长混合A,混合型,FUGUOTIANHUICHENGZHANGHUNHEA
6693,6994,161010,FGTFQHZQLOF,富国天丰强化债券(LOF),债券型,FUGUOTIANFENGQIANGHUAZHAIQUANLOF
6695,6996,161015,FGTYZQLOF,富国天盈债券(LOF),债券型,FUGUOTIANYINGZHAIQUANLOF
6697,6999,161019,FGXTFZQLOF,富国新天锋债券(LOF),债券型,FUGUOXINTIANFENGZHAIQUANLOF
6712,7016,161038,FGXXCZLHJXHH,富国新兴成长量化精选混合,混合型,FUGUOXINXINGCHENGZHANGLIANGHUAJINGXUANHUNHE
6714,7018,161115,YFDSFTLZQLOF,易方达岁丰添利债券(LOF),债券型,YIFANGDASUIFENGTIANLIZHAIQUANLOF
6730,7034,161131,YFDZLPSLOF,易方达战略配售(LOF),混合型,YIFANGDAZHANLUEPEISHOULOF
6731,7035,161132,YFDKSDKHH,易方达科顺定开混合,混合型,YIFANGDAKESHUNDINGKAIHUNHE
6735,7040,161216,GTRYSZZQLOFA,国投瑞银双债债券(LOF)A,债券型,GUOTOURUIYINSHUANGZHAIZHAIQUANLOFA
6737,7043,161219,GTRYXXCYHH,国投瑞银新兴产业混合,混合型,GUOTOURUIYINXINXINGCHANYEHUNHE
6738,7045,161221,GTRYSZZQC,国投瑞银双债债券C,债券型,GUOTOURUIYINSHUANGZHAIZHAIQUANC
6739,7046,161222,GTRYRLHHLOF,国投瑞银瑞利混合(LOF),混合型,GUOTOURUIYINRUILIHUNHELOF
6741,7048,161224,GTRYXSLHHLOF,国投瑞银新丝路混合(LOF),混合型,GUOTOURUIYINXINSILUHUNHELOF
6742,7049,161225,GTRYRYHHLOF,国投瑞银瑞盈混合(LOF),混合型,GUOTOURUIYINRUIYINGHUNHELOF
6743,7050,161226,GTRYBYQHLOF,国投瑞银白银期货(LOF),混合型,GUOTOURUIYINBAIYINQIHUOLOF
6746,7054,161232,GTRYRSHHLOF,国投瑞银瑞盛混合(LOF),混合型,GUOTOURUIYINRUISHENGHUNHELOF
6747,7055,161233,GTRYRTDCLHH,国投瑞银瑞泰多策略混合,混合型,GUOTOURUIYINRUITAIDUOCELUEHUNHE
6748,7056,161505,YHTLZQLOFA,银河通利债券(LOF)A,债券型,YINHETONGLIZHAIQUANLOFA
6749,7057,161506,YHTLZQLOFC,银河通利债券(LOF)C,债券型,YINHETONGLIZHAIQUANLOFC
6750,7058,161601,RTXLCHH,融通新蓝筹混合,混合型,RONGTONGXINLANCHOUHUNHE
6751,7060,161603,RTZQAB,融通债券A/B,债券型,RONGTONGZHAIQUANAB
6753,7062,161605,RTLCCZHH,融通蓝筹成长混合,混合型,RONGTONGLANCHOUCHENGZHANGHUNHE
6754,7063,161606,RTHYJQHH,融通行业景气混合,混合型,RONGTONGHANGYEJINGQIHUNHE
6756,7065,161608,RTYZFHBA,融通易支付货币A,货币型,RONGTONGYIZHIFUHUOBIA
6757,7066,161609,RTDLXFHH,融通动力先锋混合,混合型,RONGTONGDONGLIXIANFENGHUNHE
6758,7067,161610,RTLXCZHHLOF,融通领先成长混合(LOF),混合型,RONGTONGLINGXIANCHENGZHANGHUNHELOF
6759,7068,161611,RTNXQDHH,融通内需驱动混合,混合型,RONGTONGNEIXUQUDONGHUNHE
6762,7071,161614,RTSJTLZQLOF,融通四季添利债券(LOF),债券型,RONGTONGSIJITIANLIZHAIQUANLOF
6763,7072,161615,RTYZFHBB,融通易支付货币B,货币型,RONGTONGYIZHIFUHUOBIB
6764,7073,161616,RTYLBJHYHH,融通医疗保健行业混合,混合型,RONGTONGYILIAOBAOJIANHANGYEHUNHE
6768,7078,161622,RTHCBHBA,融通汇财宝货币A,货币型,RONGTONGHUICAIBAOHUOBIA
6769,7079,161623,RTHCBHBB,融通汇财宝货币B,货币型,RONGTONGHUICAIBAOHUOBIB
6770,7080,161624,RTKZZZQA,融通可转债债券A,债券型,RONGTONGKEZHUANZHAIZHAIQUANA
6771,7081,161625,RTKZZZQC,融通可转债债券C,债券型,RONGTONGKEZHUANZHAIZHAIQUANC
6772,7082,161626,RTTFZQLOFA,融通通福债券(LOF)A,债券型,RONGTONGTONGFUZHAIQUANLOFA
6773,7083,161627,RTTFZQLOFC,融通通福债券(LOF)C,债券型,RONGTONGTONGFUZHAIQUANLOFC
6777,7097,161693,RTZQC,融通债券C,债券型,RONGTONGZHAIQUANC
6778,7098,161706,ZSYZCZHHLOF,招商优质成长混合(LOF),混合型,ZHAOSHANGYOUZHICHENGZHANGHUNHELOF
6779,7100,161713,ZSXYTLZQLOF,招商信用添利债券(LOF),债券型,ZHAOSHANGXINYONGTIANLIZHAIQUANLOF
6782,7103,161716,ZSSZZQZQLOFC,招商双债增强债券(LOF)C,债券型,ZHAOSHANGSHUANGZHAIZENGQIANGZHAIQUANLOFC
6784,7105,161719,ZSKZZFJZQ,招商可转债分级债券,债券型,ZHAOSHANGKEZHUANZHAIFENJIZHAIQUAN
6787,7108,161722,ZSFTHHLOF,招商丰泰混合(LOF),混合型,ZHAOSHANGFENGTAIHUNHELOF
6792,7113,161727,ZSZRHHLOF,招商增荣混合(LOF),混合型,ZHAOSHANGZENGRONGHUNHELOF
6793,7114,161728,ZSZLPSLOF,招商战略配售(LOF),混合型,ZHAOSHANGZHANLUEPEISHOULOF
6794,7115,161729,ZS3NFBRLHH,招商3年封闭瑞利混合,混合型,ZHAOSHANG3NIANFENGBIRUILIHUNHE
6795,7116,161810,YHNXJXHHLOF,银华内需精选混合(LOF),混合型,YINHUANEIXUJINGXUANHUNHELOF
6800,7121,161818,YHXFFJHH,银华消费分级混合,混合型,YINHUAXIAOFEIFENJIHUNHE
6802,7123,161820,YHCZXYZQLOF,银华纯债信用债券(LOF),债券型,YINHUACHUNZHAIXINYONGZHAIQUANLOF
6803,7124,161823,YHYXCZZQLOFA,银华永兴纯债债券(LOF)A,债券型,YINHUAYONGXINGCHUNZHAIZHAIQUANLOFA
6804,7125,161824,YHYXCZZQLOFC,银华永兴纯债债券(LOF)C,债券型,YINHUAYONGXINGCHUNZHAIZHAIQUANLOFC
6808,7129,161834,YHXRLHPZHHLOF,银华鑫锐灵活配置混合(LOF),混合型,YINHUAXINRUILINGHUOPEIZHIHUNHELOF
6809,7130,161835,YHHFDKHH,银华惠丰定开混合,混合型,YINHUAHUIFENGDINGKAIHUNHE
6810,7131,161902,WJZQSYZQ,万家增强收益债券,债券型,WANJIAZENGQIANGSHOUYIZHAIQUAN
6811,7132,161903,WJHYYXHHLOF,万家行业优选混合(LOF),混合型,WANJIAHANGYEYOUXUANHUNHELOF
6813,7134,161908,WJTLZQLOF,万家添利债券(LOF),债券型,WANJIATIANLIZHAIQUANLOF
6814,7135,161910,WJXJYJZQDA,万家新机遇价值驱动A,混合型,WANJIAXINJIYUJIAZHIQUDONGA
6816,7137,161912,WJSHZR18GYDKA,万家社会责任18个月定开A,混合型,WANJIASHEHUIZEREN18GEYUEDINGKAIA
6817,7138,161913,WJSHZR18GYDKC,万家社会责任18个月定开C,混合型,WANJIASHEHUIZEREN18GEYUEDINGKAIC
6818,7139,162006,CCJFHHLOF,长城久富混合(LOF),混合型,CHANGCHENGJIUFUHUNHELOF
6819,7140,162102,JYZXPJXHH,金鹰中小盘精选混合,混合型,JINYINGZHONGXIAOPANJINGXUANHUNHE
6820,7141,162105,JYCJZLZQLOFC,金鹰持久增利债券(LOF)C,债券型,JINYINGCHIJIUZENGLIZHAIQUANLOFC
6821,7142,162107,JYLHJXGPLOF,金鹰量化精选股票(LOF),股票型,JINYINGLIANGHUAJINGXUANGUPIAOLOF
6822,7143,162108,JYYSZQXFQSC,金鹰元盛债券型发起式C,债券型,JINYINGYUANSHENGZHAIQUANXINGFAQISHIC
6823,7144,162201,TDHLCZHH,泰达宏利成长混合,混合型,TAIDAHONGLICHENGZHANGHUNHE
6824,7145,162202,TDHLZQHH,泰达宏利周期混合,混合型,TAIDAHONGLIZHOUQIHUNHE
6825,7146,162203,TDHLWDHH,泰达宏利稳定混合,混合型,TAIDAHONGLIWENDINGHUNHE
6826,7147,162204,TDHLHYHH,泰达宏利行业混合,混合型,TAIDAHONGLIHANGYEHUNHE
6827,7148,162205,TDHLFXYSHH,泰达宏利风险预算混合,混合型,TAIDAHONGLIFENGXIANYUSUANHUNHE
6828,7149,162206,TDHLHBA,泰达宏利货币A,货币型,TAIDAHONGLIHUOBIA
6829,7150,162207,TDHLXLYXHH,泰达宏利效率优选混合,混合型,TAIDAHONGLIXIAOLVYOUXUANHUNHE
6830,7151,162208,TDHLSXQYGP,泰达宏利首选企业股票,股票型,TAIDAHONGLISHOUXUANQIYEGUPIAO
6831,7152,162209,TDHLSZYXHH,泰达宏利市值优选混合,混合型,TAIDAHONGLISHIZHIYOUXUANHUNHE
6832,7153,162210,TDHLJLZQA,泰达宏利集利债券A,债券型,TAIDAHONGLIJILIZHAIQUANA
6833,7154,162211,TDHLPZSHHH,泰达宏利品质生活混合,混合型,TAIDAHONGLIPINZHISHENGHUOHUNHE
6834,7155,162212,TDHLHLXFHH,泰达宏利红利先锋混合,混合型,TAIDAHONGLIHONGLIXIANFENGHUNHE
6836,7157,162214,TDHLLXZXPHH,泰达宏利领先中小盘混合,混合型,TAIDAHONGLILINGXIANZHONGXIAOPANHUNHE
6837,7158,162215,TDHLJLZQLOF,泰达宏利聚利债券(LOF),债券型,TAIDAHONGLIJULIZHAIQUANLOF
6839,7160,162299,TDHLJLZQC,泰达宏利集利债券C,债券型,TAIDAHONGLIJILIZHAIQUANC
6844,7165,162414,HBXJYHHLOFA,华宝新机遇混合(LOF)A,混合型,HUABAOXINJIYUHUNHELOFA
6849,7170,162511,GLASJXYZQLOF,国联安双佳信用债券(LOF),债券型,GUOLIANANSHUANGJIAXINYONGZHAIQUANLOF
6850,7171,162605,JSCCDYHHLOF,景顺长城鼎益混合(LOF),混合型,JINGSHUNCHANGCHENGDINGYIHUNHELOF
6851,7173,162607,JSCCZYLDHH,景顺长城资源垄断混合,混合型,JINGSHUNCHANGCHENGZIYUANLONGDUANHUNHE
6852,7174,162703,GFXPCZHHLOF,广发小盘成长混合(LOF),混合型,GUANGFAXIAOPANCHENGZHANGHUNHELOF
6854,7176,162712,GFJLZQLOFA,广发聚利债券(LOF)A,债券型,GUANGFAJULIZHAIQUANLOFA
6856,7179,162715,GFJYZQLOFA,广发聚源债券(LOF)A,债券型,GUANGFAJUYUANZHAIQUANLOFA
